Statement,Rating,cleaned,cleaned tokenized,period%,comma%,colon%,semicolon%,question mark%,exclamation mark%,dash%,apostrophe%,close parenthesis%,capitalized%,slang words%,curse words%,with numericals%,bigrams,trigrams
"Lolo, nasubsob sa kalsada matapos masira ang panghanapbuhay at tirahan na isang lumang padyak",Fake,lolo nasubsob kalsada matapos masira panghanapbuhay tirahan lumang padyak,"['lolo', ',', 'nasubsob', 'kalsada', 'matapos', 'masira', 'panghanapbuhay', 'tirahan', 'lumang', 'padyak']",0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lolo nasubsob', 'nasubsob kalsada', 'kalsada matapos', 'matapos masira', 'masira panghanapbuhay', 'panghanapbuhay tirahan', 'tirahan lumang', 'lumang padyak']","['lolo nasubsob kalsada', 'nasubsob kalsada matapos', 'kalsada matapos masira', 'matapos masira panghanapbuhay', 'masira panghanapbuhay tirahan', 'panghanapbuhay tirahan lumang', 'tirahan lumang padyak']"
"Video ng lalaking namatayan ng mag-ina bago ang kanyang graduation day, viral",Fake,video lalaking namatayan ina graduation day viral,"['video', 'lalaking', 'namatayan', 'mag-ina', 'graduation', 'day', ',', 'viral']",0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,"['video lalaking', 'lalaking namatayan', 'namatayan ina', 'ina graduation', 'graduation day', 'day viral']","['video lalaking namatayan', 'lalaking namatayan ina', 'namatayan ina graduation', 'ina graduation day', 'graduation day viral']"
"Jeric Raval at Aljur nag-usap ng lalaki sa lalaki: 'Babae yung anak ko ‘tol, may anak ka rin.’",Fake,jeric raval aljur usap lalaki lalaki 'babae yung anak tol anak rin,"['jeric', 'raval', 'aljur', 'nag-usap', 'lalaki', 'lalaki', ':', '&apos;', 'babae', 'yung', 'anak', '‘', 'tol', ',', 'anak', 'rin', '.', '’']",0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.011111111111111112,0.0,0.0,"['jeric raval', 'raval aljur', 'aljur usap', 'usap lalaki', 'lalaki lalaki', ""lalaki 'babae"", ""'babae yung"", 'yung anak', 'anak tol', 'tol anak', 'anak rin']","['jeric raval aljur', 'raval aljur usap', 'aljur usap lalaki', 'usap lalaki lalaki', ""lalaki lalaki 'babae"", ""lalaki 'babae yung"", ""'babae yung anak"", 'yung anak tol', 'anak tol anak', 'tol anak rin']"
"Lagayan ng skin care product, ginawang lunch box ng isang lalaki; viral",Fake,lagayan skin care product lunch box lalaki viral,"['lagayan', 'skin', 'care', 'product', ',', 'lunch', 'box', 'lalaki', ';', 'viral']",0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lagayan skin', 'skin care', 'care product', 'product lunch', 'lunch box', 'box lalaki', 'lalaki viral']","['lagayan skin care', 'skin care product', 'care product lunch', 'product lunch box', 'lunch box lalaki', 'box lalaki viral']"
"Pwede naman magtayo ng NGO, pero ‘wag naman po tayo makipagsapawan sa gobyerno kasi meron naman tayong gobyernong gumagalaw. ‘Wag po nating palabasin na ang gobyerno po ay hindi gumagalaw at kayo lang, dahil hindi po totoo ‘yan. Pwedeng tumulong, pero ‘wag po tayong mag-angat ng bangko dahil hindi lang naman kayo ang kumikilos.
.
Source: For the Motherland – Sass Rogando Sasot Facebook page, Angat Buhay DSWD Issue, July 10, 2022",Fake,pwede naman magtayo ngo wag naman po makipagsapawan gobyerno kasi meron naman tayong gobyernong gumagalaw wag po nating palabasin gobyerno po gumagalaw kayo lang po totoo yan pwedeng tumulong wag po tayong angat bangko lang naman kayo kumikilos source for the motherland sass rogando sasot facebook page angat buhay dswd issue july 10 2022,"['pwede', 'naman', 'magtayo', 'ngo', ',', '‘', 'wag', 'naman', 'po', 'makipagsapawan', 'gobyerno', 'kasi', 'meron', 'naman', 'tayong', 'gobyernong', 'gumagalaw', '.', '‘', 'wag', 'po', 'nating', 'palabasin', 'gobyerno', 'po', 'gumagalaw', 'kayo', 'lang', ',', 'po', 'totoo', '‘', 'yan', '.', 'pwedeng', 'tumulong', ',', '‘', 'wag', 'po', 'tayong', 'mag-angat', 'bangko', 'lang', 'naman', 'kayo', 'kumikilos', '.', '.', 'source', ':', 'for', 'the', 'motherland', '–', 'sass', 'rogando', 'sasot', 'facebook', 'page', ',', 'angat', 'buhay', 'dswd', 'issue', ',', 'july', '10', ',', '2022']",0.046511627906976744,0.06976744186046512,0.011627906976744186,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.023255813953488372,0.0,0.0,0.023255813953488372,"['pwede naman', 'naman magtayo', 'magtayo ngo', 'ngo wag', 'wag naman', 'naman po', 'po makipagsapawan', 'makipagsapawan gobyerno', 'gobyerno kasi', 'kasi meron', 'meron naman', 'naman tayong', 'tayong gobyernong', 'gobyernong gumagalaw', 'gumagalaw wag', 'wag po', 'po nating', 'nating palabasin', 'palabasin gobyerno', 'gobyerno po', 'po gumagalaw', 'gumagalaw kayo', 'kayo lang', 'lang po', 'po totoo', 'totoo yan', 'yan pwedeng', 'pwedeng tumulong', 'tumulong wag', 'wag po', 'po tayong', 'tayong angat', 'angat bangko', 'bangko lang', 'lang naman', 'naman kayo', 'kayo kumikilos', 'kumikilos source', 'source for', 'for the', 'the motherland', 'motherland sass', 'sass rogando', 'rogando sasot', 'sasot facebook', 'facebook page', 'page angat', 'angat buhay', 'buhay dswd', 'dswd issue', 'issue july', 'july 10', '10 2022']","['pwede naman magtayo', 'naman magtayo ngo', 'magtayo ngo wag', 'ngo wag naman', 'wag naman po', 'naman po makipagsapawan', 'po makipagsapawan gobyerno', 'makipagsapawan gobyerno kasi', 'gobyerno kasi meron', 'kasi meron naman', 'meron naman tayong', 'naman tayong gobyernong', 'tayong gobyernong gumagalaw', 'gobyernong gumagalaw wag', 'gumagalaw wag po', 'wag po nating', 'po nating palabasin', 'nating palabasin gobyerno', 'palabasin gobyerno po', 'gobyerno po gumagalaw', 'po gumagalaw kayo', 'gumagalaw kayo lang', 'kayo lang po', 'lang po totoo', 'po totoo yan', 'totoo yan pwedeng', 'yan pwedeng tumulong', 'pwedeng tumulong wag', 'tumulong wag po', 'wag po tayong', 'po tayong angat', 'tayong angat bangko', 'angat bangko lang', 'bangko lang naman', 'lang naman kayo', 'naman kayo kumikilos', 'kayo kumikilos source', 'kumikilos source for', 'source for the', 'for the motherland', 'the motherland sass', 'motherland sass rogando', 'sass rogando sasot', 'rogando sasot facebook', 'sasot facebook page', 'facebook page angat', 'page angat buhay', 'angat buhay dswd', 'buhay dswd issue', 'dswd issue july', 'issue july 10', 'july 10 2022']"
" Cedric Lee, nagbigay ng pahayag sa pagkaka-aresto kay Vhong Navarro",Fake,cedric lee nagbigay pahayag pagkaka aresto kay vhong navarro,"['cedric', 'lee', ',', 'nagbigay', 'pahayag', 'pagkaka-aresto', 'kay', 'vhong', 'navarro']",0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,"['cedric lee', 'lee nagbigay', 'nagbigay pahayag', 'pahayag pagkaka', 'pagkaka aresto', 'aresto kay', 'kay vhong', 'vhong navarro']","['cedric lee nagbigay', 'lee nagbigay pahayag', 'nagbigay pahayag pagkaka', 'pahayag pagkaka aresto', 'pagkaka aresto kay', 'aresto kay vhong', 'kay vhong navarro']"
"Iresponsableng ama, may pang-date kay no. 2 sa valentine's day pero di makabili ng gatas para sa sariling anak",Fake,iresponsableng ama pang date kay no 2 valentine's day di makabili gatas sariling anak,"['iresponsableng', 'ama', ',', 'pang-date', 'kay', 'no', '.', '2', 'valentine', '&apos;', 's', 'day', 'di', 'makabili', 'gatas', 'sariling', 'anak']",0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.0,0.043478260869565216,"['iresponsableng ama', 'ama pang', 'pang date', 'date kay', 'kay no', 'no 2', ""2 valentine's"", ""valentine's day"", 'day di', 'di makabili', 'makabili gatas', 'gatas sariling', 'sariling anak']","['iresponsableng ama pang', 'ama pang date', 'pang date kay', 'date kay no', 'kay no 2', ""no 2 valentine's"", ""2 valentine's day"", ""valentine's day di"", 'day di makabili', 'di makabili gatas', 'makabili gatas sariling', 'gatas sariling anak']"
Xian Gaza sa Toni Talks: ‘Chumi-cheap na yung mga content ni Toni Gonzaga. Wala ng class’,Fake,xian gaza toni talks chumi cheap yung content toni gonzaga wala class,"['xian', 'gaza', 'toni', 'talks', ':', '‘', 'chumi-cheap', 'yung', 'content', 'toni', 'gonzaga', '.', 'wala', 'class', '’']",0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,"['xian gaza', 'gaza toni', 'toni talks', 'talks chumi', 'chumi cheap', 'cheap yung', 'yung content', 'content toni', 'toni gonzaga', 'gonzaga wala', 'wala class']","['xian gaza toni', 'gaza toni talks', 'toni talks chumi', 'talks chumi cheap', 'chumi cheap yung', 'cheap yung content', 'yung content toni', 'content toni gonzaga', 'toni gonzaga wala', 'gonzaga wala class']"
"Babaeng ipapaputol umano ang kanyang mga paa kapag nanalo si BBM, humingi ng sorry",Fake,babaeng ipapaputol umano paa nanalo bbm humingi sorry,"['babaeng', 'ipapaputol', 'umano', 'paa', 'nanalo', 'bbm', ',', 'humingi', 'sorry']",0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,"['babaeng ipapaputol', 'ipapaputol umano', 'umano paa', 'paa nanalo', 'nanalo bbm', 'bbm humingi', 'humingi sorry']","['babaeng ipapaputol umano', 'ipapaputol umano paa', 'umano paa nanalo', 'paa nanalo bbm', 'nanalo bbm humingi', 'bbm humingi sorry']"
"Emosyonal na pamamaalam ng babaeng amo sa kanyang pumanaw na alagang manok, nagpaluha sa mga netizens!",Fake,emosyonal pamamaalam babaeng amo pumanaw alagang manok nagpaluha netizens,"['emosyonal', 'pamamaalam', 'babaeng', 'amo', 'pumanaw', 'alagang', 'manok', ',', 'nagpaluha', 'netizens', '!']",0.0,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['emosyonal pamamaalam', 'pamamaalam babaeng', 'babaeng amo', 'amo pumanaw', 'pumanaw alagang', 'alagang manok', 'manok nagpaluha', 'nagpaluha netizens']","['emosyonal pamamaalam babaeng', 'pamamaalam babaeng amo', 'babaeng amo pumanaw', 'amo pumanaw alagang', 'pumanaw alagang manok', 'alagang manok nagpaluha', 'manok nagpaluha netizens']"
"Skinless Fried Chicken? Delivery Rider, nilapirot at kinurutan umano ang manok ni customer! Nanghingi pa ng TIP.",Fake,skinless fried chicken delivery rider nilapirot kinurutan umano manok customer nanghingi tip,"['skinless', 'fried', 'chicken', '?', 'delivery', 'rider', ',', 'nilapirot', 'kinurutan', 'umano', 'manok', 'customer', '!', 'nanghingi', 'tip', '.']",0.047619047619047616,0.047619047619047616,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,"['skinless fried', 'fried chicken', 'chicken delivery', 'delivery rider', 'rider nilapirot', 'nilapirot kinurutan', 'kinurutan umano', 'umano manok', 'manok customer', 'customer nanghingi', 'nanghingi tip']","['skinless fried chicken', 'fried chicken delivery', 'chicken delivery rider', 'delivery rider nilapirot', 'rider nilapirot kinurutan', 'nilapirot kinurutan umano', 'kinurutan umano manok', 'umano manok customer', 'manok customer nanghingi', 'customer nanghingi tip']"
"Kwento sa likod ng larawang kuha ng isang anak kasama ang kanyang Ina, nagpaluha sa mga netizens",Fake,kwento larawang kuha anak kasama ina nagpaluha netizens,"['kwento', 'larawang', 'kuha', 'anak', 'kasama', 'ina', ',', 'nagpaluha', 'netizens']",0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['kwento larawang', 'larawang kuha', 'kuha anak', 'anak kasama', 'kasama ina', 'ina nagpaluha', 'nagpaluha netizens']","['kwento larawang kuha', 'larawang kuha anak', 'kuha anak kasama', 'anak kasama ina', 'kasama ina nagpaluha', 'ina nagpaluha netizens']"
"Dahil ayaw sagutin ni ninang ang delivery fee, pinaulanan ito ng mura at nilait-lait ng galit na kumpare.",Fake,ayaw sagutin ninang delivery fee pinaulanan mura nilait lait galit kumpare,"['ayaw', 'sagutin', 'ninang', 'delivery', 'fee', ',', 'pinaulanan', 'mura', 'nilait-lait', 'galit', 'kumpare', '.']",0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,"['ayaw sagutin', 'sagutin ninang', 'ninang delivery', 'delivery fee', 'fee pinaulanan', 'pinaulanan mura', 'mura nilait', 'nilait lait', 'lait galit', 'galit kumpare']","['ayaw sagutin ninang', 'sagutin ninang delivery', 'ninang delivery fee', 'delivery fee pinaulanan', 'fee pinaulanan mura', 'pinaulanan mura nilait', 'mura nilait lait', 'nilait lait galit', 'lait galit kumpare']"
"Magkakaibigan, Hulog ng Langit sa Isang Matandang Inabandona ng sariling Pamilya!",Fake,magkakaibigan hulog langit matandang inabandona sariling pamilya,"['magkakaibigan', ',', 'hulog', 'langit', 'matandang', 'inabandona', 'sariling', 'pamilya', '!']",0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['magkakaibigan hulog', 'hulog langit', 'langit matandang', 'matandang inabandona', 'inabandona sariling', 'sariling pamilya']","['magkakaibigan hulog langit', 'hulog langit matandang', 'langit matandang inabandona', 'matandang inabandona sariling', 'inabandona sariling pamilya']"
"HANGGAT MAAGA, PUTULIN MO NA AGAD YUNG SUNGAY, Payo ng ama sa pagdidisiplina sa anak",Fake,hanggat maaga putulin mo agad yung sungay payo ama pagdidisiplina anak,"['hanggat', 'maaga', ',', 'putulin', 'mo', 'agad', 'yung', 'sungay', ',', 'payo', 'ama', 'pagdidisiplina', 'anak']",0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.0,0.0,0.0,"['hanggat maaga', 'maaga putulin', 'putulin mo', 'mo agad', 'agad yung', 'yung sungay', 'sungay payo', 'payo ama', 'ama pagdidisiplina', 'pagdidisiplina anak']","['hanggat maaga putulin', 'maaga putulin mo', 'putulin mo agad', 'mo agad yung', 'agad yung sungay', 'yung sungay payo', 'sungay payo ama', 'payo ama pagdidisiplina', 'ama pagdidisiplina anak']"
"Dancer at TV Personality, Ibinahagi ang Hindi Magandang Karanasan sa Pagkuha ng Ayuda sa Kanilang Barangay",Fake,dancer tv personality ibinahagi magandang karanasan pagkuha ayuda barangay,"['dancer', 'tv', 'personality', ',', 'ibinahagi', 'magandang', 'karanasan', 'pagkuha', 'ayuda', 'barangay']",0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,"['dancer tv', 'tv personality', 'personality ibinahagi', 'ibinahagi magandang', 'magandang karanasan', 'karanasan pagkuha', 'pagkuha ayuda', 'ayuda barangay']","['dancer tv personality', 'tv personality ibinahagi', 'personality ibinahagi magandang', 'ibinahagi magandang karanasan', 'magandang karanasan pagkuha', 'karanasan pagkuha ayuda', 'pagkuha ayuda barangay']"
"Kliyente, inireklamo ang pangit na serbisyo ng kilalang Banko: Gano kayo ka safe? May nalalaman pa kayong we find ways!",Fake,kliyente inireklamo pangit serbisyo kilalang banko gano kayo safe nalalaman kayong we find ways,"['kliyente', ',', 'inireklamo', 'pangit', 'serbisyo', 'kilalang', 'banko', ':', 'gano', 'kayo', 'safe', '?', 'nalalaman', 'kayong', 'we', 'find', 'ways', '!']",0.0,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['kliyente inireklamo', 'inireklamo pangit', 'pangit serbisyo', 'serbisyo kilalang', 'kilalang banko', 'banko gano', 'gano kayo', 'kayo safe', 'safe nalalaman', 'nalalaman kayong', 'kayong we', 'we find', 'find ways']","['kliyente inireklamo pangit', 'inireklamo pangit serbisyo', 'pangit serbisyo kilalang', 'serbisyo kilalang banko', 'kilalang banko gano', 'banko gano kayo', 'gano kayo safe', 'kayo safe nalalaman', 'safe nalalaman kayong', 'nalalaman kayong we', 'kayong we find', 'we find ways']"
"TikTok ni Joshua Garcia, napansin ni Nicki Minaj; may 20.4M views isang araw matapos i-upload",Fake,tiktok joshua garcia napansin nicki minaj 20 4m views araw matapos i upload,"['tiktok', 'joshua', 'garcia', ',', 'napansin', 'nicki', 'minaj', ';', '20.4m', 'views', 'araw', 'matapos', 'i-upload']",0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,"['tiktok joshua', 'joshua garcia', 'garcia napansin', 'napansin nicki', 'nicki minaj', 'minaj 20', '20 4m', '4m views', 'views araw', 'araw matapos', 'matapos i', 'i upload']","['tiktok joshua garcia', 'joshua garcia napansin', 'garcia napansin nicki', 'napansin nicki minaj', 'nicki minaj 20', 'minaj 20 4m', '20 4m views', '4m views araw', 'views araw matapos', 'araw matapos i', 'matapos i upload']"
US Coast Guard hindi nagpatinag! Pinaputukan umano ang dalawang Chinese warship na nangharang sa WPS ,Fake,us coast guard nagpatinag pinaputukan umano dalawang chinese warship nangharang wps,"['us', 'coast', 'guard', 'nagpatinag', '!', 'pinaputukan', 'umano', 'dalawang', 'chinese', 'warship', 'nangharang', 'wps']",0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.125,0.0,0.0,0.0,"['us coast', 'coast guard', 'guard nagpatinag', 'nagpatinag pinaputukan', 'pinaputukan umano', 'umano dalawang', 'dalawang chinese', 'chinese warship', 'warship nangharang', 'nangharang wps']","['us coast guard', 'coast guard nagpatinag', 'guard nagpatinag pinaputukan', 'nagpatinag pinaputukan umano', 'pinaputukan umano dalawang', 'umano dalawang chinese', 'dalawang chinese warship', 'chinese warship nangharang', 'warship nangharang wps']"
KAKAPASOK LANG  PRES MARCOS GOODJOB! DOJ REMULLA PlNABABA SA PWESTO GENERAL BANTAG HUMARAP NA .,Fake,kakapasok lang pres marcos goodjob doj remulla plnababa pwesto general bantag humarap,"['kakapasok', 'lang', 'pres', 'marcos', 'goodjob', '!', 'doj', 'remulla', 'plnababa', 'pwesto', 'general', 'bantag', 'humarap', '.']",0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.8125,0.0,0.0,0.0,"['kakapasok lang', 'lang pres', 'pres marcos', 'marcos goodjob', 'goodjob doj', 'doj remulla', 'remulla plnababa', 'plnababa pwesto', 'pwesto general', 'general bantag', 'bantag humarap']","['kakapasok lang pres', 'lang pres marcos', 'pres marcos goodjob', 'marcos goodjob doj', 'goodjob doj remulla', 'doj remulla plnababa', 'remulla plnababa pwesto', 'plnababa pwesto general', 'pwesto general bantag', 'general bantag humarap']"
Ang kaibigan ni Lea Salonga na muntik umagaw noon ng karera at katanyagan nya sa Miss Saigon,Fake,kaibigan lea salonga muntik umagaw karera katanyagan nya miss saigon,"['kaibigan', 'lea', 'salonga', 'muntik', 'umagaw', 'karera', 'katanyagan', 'nya', 'miss', 'saigon']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['kaibigan lea', 'lea salonga', 'salonga muntik', 'muntik umagaw', 'umagaw karera', 'karera katanyagan', 'katanyagan nya', 'nya miss', 'miss saigon']","['kaibigan lea salonga', 'lea salonga muntik', 'salonga muntik umagaw', 'muntik umagaw karera', 'umagaw karera katanyagan', 'karera katanyagan nya', 'katanyagan nya miss', 'nya miss saigon']"
"Chistine Dacera, Matapos pagplanuhang gawan ng pelikula, Gusto din gawing Santo ng mga supporters nito?",Fake,chistine dacera matapos pagplanuhang gawan pelikula gawing santo supporters,"['chistine', 'dacera', ',', 'matapos', 'pagplanuhang', 'gawan', 'pelikula', ',', 'gawing', 'santo', 'supporters', '?']",0.0,0.1111111111111111,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['chistine dacera', 'dacera matapos', 'matapos pagplanuhang', 'pagplanuhang gawan', 'gawan pelikula', 'pelikula gawing', 'gawing santo', 'santo supporters']","['chistine dacera matapos', 'dacera matapos pagplanuhang', 'matapos pagplanuhang gawan', 'pagplanuhang gawan pelikula', 'gawan pelikula gawing', 'pelikula gawing santo', 'gawing santo supporters']"
